8,Express,3,Reek,9,5,5,20,Rushy,10,6,6,25,Spartans,2,Gus,5,2,11,12,LoneWolf,4,0,10,12
8,Knights,1,Lil Q,5,5,12,26,MikeIsMyIke,5,1,10,18,Jets,4,JUST_LRK,10,3,16,26,Ricky,5,5,8,18
8,Elite,3,Chunkylover,7,2,6,32,Grez,10,3,4,27,Dodgers,2,OGkrish,7,7,17,15,Snowyfeather,7,4,13,10
8,Hawks,0,Bandi,3,6,7,14,Rama,10,2,8,26,Ducks,5,knitt,7,4,10,16,naturals,14,4,9,22
9,Puffins,4,Bazed,8,4,7,20,SchellRL,4,3,10,14,Wolves,1,Moosey,5,3,7,18,Zona,5,3,6,17
9,Sabres,3,itonydelatorre,7,2,10,16,JustStopBrah,5,4,8,15,Foxes,2,Luke,7,4,8,10,Wybz,7,2,5,27
9,Pandas,0,BJOE,9,2,8,24,Sypower,3,7,7,11,Sharks,5,Galaxy,12,2,5,22,Hobo1104,6,5,7,18
9,Demolition,2,Sadomi,7,1,10,17,miko,5,4,8,19,Wizards,3,Phyrexius,7,8,9,16,Xivilai47,12,2,10,27
9,Spectre,4,Lej,7,3,5,17,Omega,8,3,16,22,Comets,1,Killerbaird2,1,3,5,17,RyanMTR,8,0,11,23
9,Jets,2,Aerialist,7,1,4,23,Icyymike,4,3,7,22,Spartans,3,B++,7,4,6,14,notmike,13,1,18,26
9,Shadow,2,euronate,13,4,7,37,Papi,7,8,6,20,Flames,3,Xeia,10,4,10,22,Mockhyy,5,6,18,14
9,Hawks,2,Larry The Lizard,8,5,3,20,Rama,7,4,8,22,Aviators,3,ElWaffleGrande,7,3,5,18,Xo,12,6,17,28
9,Pirates,4,Fluffy_Eagle,9,5,7,19,TheBlaster94,10,4,13,16,Bears,1,Sci_Frye,5,1,7,11,Water,6,4,6,24
9,Outlaws,1,Theevilisback,9,5,5,18,Thunderballs,7,5,9,19,Rhinos,4,Mythonian,7,5,4,17,Yeet,12,2,9,22
9,Eclipse,4,Luna�s Protector,13,5,7,26,Manatee,9,9,9,20,Lightning,1,Rogue,5,1,10,9,Magnus,2,3,9,19
9,Knights,3,Lil Q,9,6,6,20,Taels,14,5,10,28,Express,2,Hermod,8,1,7,17,Rushy,7,5,11,19
9,Ducks,4,knitt,12,3,18,26,naturals,5,6,13,15,Hive,1,Insomnia,6,2,7,20,pwnuspoints,4,2,8,26
9,Elite,1,Chunkylover,6,2,9,20,Peytoneli,6,3,10,22,Bulls,4,Kend0,1,5,12,15,Vandy,16,1,14,28
9,Hurricanes,0,Smalls,7,2,6,20,Ondo,2,5,8,5,Blizzard,5,helly.,11,1,3,19,ThrashHawk,18,6,9,31
9,Dodgers,3,furphy,8,7,4,20,OGkrish,11,6,6,20,Tyrants,2,AtoMic,5,7,4,10,TSR,11,2,11,20
10,Ducks,4,knitt,22,3,5,51,ZeeBee,4,13,2,17,Aviators,1,KD,6,1,14,9,Xo,8,3,21,17
10,Hive,0,pwnuspoints,0,0,0,5,Zeus,0,0,0,5,Hawks,5,plusULTRA,5,5,5,5,tehblister,5,5,5,5
10,Sharks,3,Hobo1104,10,3,8,19,Script,4,5,7,13,Shadow,2,euronate,7,5,4,19,M0rg,7,3,6,17
10,Tyrants,1,Shadow,7,3,2,17,SINdalu,6,4,7,14,Elite,4,bossanova,8,3,8,16,Jay,9,7,6,14
10,Lightning,4,Bob,15,3,10,22,Magnus,6,10,6,28,Hurricanes,1,DemonicWool,10,2,9,24,Virt,4,4,15,10
10,Rhinos,4,kcscrag,13,8,7,26,Mythonian,16,9,3,29,Pirates,1,Shay,4,3,1,13,TheBlaster94,11,1,10,16
10,Eclipse,5,Duggles,5,5,5,5,Luna�s Protector,5,5,5,5,Blizzard,0,Adi,0,0,0,0,helly.,0,0,0,0
10,Puffins,4,ArcaneLizard,8,5,8,30,shad,13,2,6,24,Foxes,1,Armored Farmer,4,3,12,17,m0dangles,5,2,11,9
10,Jets,5,Aerialist,8,6,10,20,JUST_LRK,13,3,8,23,Express,0,Hermod,6,2,6,15,Reek,3,4,5,17
10,Spartans,0,B++,6,1,12,10,notmike,2,1,5,8,Knights,5,Lil Q,14,3,6,27,Primed,5,3,4,13
10,Outlaws,1,goldentornado17,6,2,8,14,Sentri,3,1,13,17,Bears,4,SSS,12,3,5,26,Zyta,11,7,8,25
10,Demolition,2,Sadomi,9,5,6,27,JayWolf,7,6,5,22,Comets,3,RapidChampion,9,7,11,21,Thunderbug,8,8,10,16
10,Wizards,1,Verics,9,1,13,18,Xivilai47,1,2,9,15,Spectre,4,Dewy413,12,8,7,36,Sevenspades,11,3,7,18
10,Dodgers,0,Dopenose,3,2,11,9,Snowyfeather,4,0,11,13,Bulls,5,CHASER,15,13,5,30,Vandy,28,10,5,44
10,Pandas,4,BJOE,15,2,6,31,Unforgiven,13,6,2,19,Flames,1,DK,4,4,6,9,Shadeslayer,12,1,10,22
10,Wolves,0,monotonejones,1,4,7,7,Z3R0,9,1,8,21,Sabres,5,itonydelatorre,12,8,4,22,Keiko,13,8,12,30
